pillar,cluster_id,canonical_concept,keyword,term,source,provenance,confidence,nearest_A_cluster_id,nearest_A_cluster_name,nearest_A_pillar,nearest_A_sim
environmental,0,environmental compliance,safety_and_reliability,safety and reliability,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,safety_health_and_well-being,safety health and well being,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scopes,scope,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scope_1,scope 1,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scope_2,scope 2,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scope-3,scope 3,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scope1,scope1,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scopes_1,scopes 1,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scopes_1_2,scopes 1 2,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,scopes_1_and_2,scopes 1 and 2,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,sdg,sdg,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_awareness,security awareness,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_compliance,security compliance,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_control,security control,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_management,security management,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_measure,security measure,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_policy,security policy,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_practice,security practice,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_protocol,security protocol,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_risk,security risk,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,security_standard,security standard,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,service_delivery,service delivery,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,service_excellence,service excellence,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,service_labelling,service labelling,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,service_level,service level,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,service_quality,service quality,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,species,specy,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,stakeholder_involvement,stakeholder involvement,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,standardization,standardization,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,stewardship,stewardship,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,stringent,stringent,A,original,1,0,environmental compliance,environmental,
environmental,0,environmental compliance,superior_quality,superior quality,A,original,1,0,environmental compliance,environmental,
